100,99,99,99,1,"",2,99,0,"0","",0,0,0,"N",998,"S","EACH","","RUGS DEPARTMENT","",0,1.0,0,"",0,1,0,1.0,"N",0,0,0,0,0,110000000020,0,0,0,0,0,0,0,0,.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20050107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y","","","","S","","","","","","","N","",0,0,0,0,0,0,0,0,0,0,0,0,"N","N","0","N","","NN N","","","","","NU","00","",0,"XX"
100,99,99,99,1,"",3,99,0,"0","",0,0,0,"N",998,"S","EACH","","FURNITURE DEPT","",0,1.0,0,"",0,1,0,1.0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20050616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y","","","","S","","","","","","","N","",0,0,0,0,0,0,0,0,0,0,0,0,"N","N","0","N","","NN N","","","","","NU","00","",0,"XX"
100,99,99,99,1,"",4,99,0,"0","",0,0,0,"N",998,"S","EACH","","GLASS DEPARTMENT","",0,1.0,0,"",0,1,0,1.0,"N",0,0,0,0,0,715679509,0,0,0,0,0,0,0,0,.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20050616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y","","","","S","","","","","","","N","",0,0,0,0,0,0,0,0,0,0,0,0,"N","N","0","N","","NN N","","","","","NU","00","",0,"XX"
100,99,99,99,1,"",5,99,0,"0","",0,0,0,"N",998,"I","EACH","","PAPER DEPARTMENT","",0,1.0,0,"",0,1,0,1.0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19900607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y","","","","S","","","","","","","N","",0,0,0,0,0,0,0,0,0,0,0,0,"N","N","0","N","","NN N","","","","","NU","","",0,"XX"
100,99,99,99,1,"",6,99,0,"0","",0,0,0,"N",998,"I","EACH","","BASKETS DEPARTMENT","",0,1.0,0,"",0,1,0,1.0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19900607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y","","","","S","","","","","","","N","",0,0,0,0,0,0,0,0,0,0,0,0,"N","N","0","N","","NN N","","","","","NU","","",0,"XX"
100,99,99,99,1,"",7,99,0,"0","",0,0,0,"N",998,"S","EACH","","TOYS DEPARTMENT","",0,1.0,0,"",0,1,0,1.0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20040829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y","","","","S","","","","","","","N","",0,0,0,0,0,0,0,0,0,0,0,0,"N","N","0","N","","NN N","","","","","NU","00","",0,"XX"
100,99,99,99,1,"",8,99,0,"0","",0,0,0,"N",998,"I","EACH","","CERAMICS DEPT","",0,1.0,0,"",0,1,0,1.0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19900607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y","","","","S","","","","","","","N","",0,0,0,0,0,0,0,0,0,0,0,0,"N","N","0","N","","NN N","","","","","NU","","",0,"XX"
100,99,99,99,1,"",9,99,0,"0","",0,0,0,"N",998,"I","EACH","","BRASS DEPARTMENT","",0,1.0,0,"",0,1,0,1.0,"N",0,0,0,0,0,206617,0,0,0,0,0,0,0,0,.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19900607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y","","","","S","","","","","","","N","",0,0,0,0,0,0,0,0,0,0,0,0,"N","N","0","N","","NN N","","","","","NU","","",0,"XX"
100,99,99,99,1,"",10,99,0,"0","",0,0,0,"N",998,"S","EACH","","A & E DEPARTMENT","",0,1.0,0,"",0,1,0,1.0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20030227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y","","","","S","","","","","","","N","",0,0,0,0,0,0,0,0,0,0,0,0,"N","N","0","N","","NN N","","","","","NU","00","",0,"XX"
100,99,99,99,1,"",11,99,0,"0","",0,0,0,"N",998,"I","EACH","","BLINDS DEPARTMENT","",0,1.0,0,"",0,1,0,1.0,"N",0,0,0,0,0,21010001010,0,0,0,0,0,0,0,0,.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19900607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y","","","","S","","","","","","","N","",0,0,0,0,0,0,0,0,0,0,0,0,"N","N","0","N","","NN N","","","","","NU","","",0,"XX"
100,99,99,99,1,"",12,99,0,"0","",0,0,0,"N",998,"I","EACH","","CHRISTMAS DEPT","",0,1.0,0,"",0,1,0,1.0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19900607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y","","","","S","","","","","","","N","",0,0,0,0,0,0,0,0,0,0,0,0,"N","N","0","N","","NN N","","","","","NU","","",0,"XX"
100,99,99,99,1,"",13,99,0,"0","",0,0,0,"N",998,"I","EACH","","CLOTHING DEPT","",0,1.0,0,"",0,1,0,1.0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19900607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y","","","","S","","","","","","","N","",0,0,0,0,0,0,0,0,0,0,0,0,"N","N","0","N","","NN N","","","","","NU","","",0,"XX"
100,99,99,99,1,"",14,99,0,"0","",0,0,0,"N",998,"I","EACH","","JEWELRY DEPARTMENT","",0,1.0,0,"",0,1,0,1.0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19900607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y","","","","S","","","","","","","N","",0,0,0,0,0,0,0,0,0,0,0,0,"N","N","0","N","","NN N","","","","","NU","","",0,"XX"
